Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202605;AREA 4;KALIMANTAN;PONTIANAK;TBA;AOs326030601273461715ba10;INC47458751;;1
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi42603101027059792b4af0;INC47457289;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;AOi42603190406170272876b0;INC47456900;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi426031812255890105d970;INC47456494;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PML;AOi426030402262314411ce40;INC47456049;;0
202605;AREA 2;JABAR;BANDUNG;DGO;AOk42603110249336560334a0;INC47455782;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi42603011057381757603f0;INC47455474;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi42603050248294579a3400;INC47454712;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260302071631569f22b60;INC47452584;;0
202605;AREA 3;JATIM;SURABAYA;JGR;AOi4260316064125535e34f70;INC47451802;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi42603191156110132e39b0;INC47450075;;0
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi42603111014459970697a0;INC47448300;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;MGR;AOi1260303092802680cf8670;INC47446680;;0
202605;AREA 3;BALI NUSRA;FLORES;REO;AOi4260302080720157928700;INC47446828;;1
202605;AREA 3;JATIM;JEMBER;PBL;AOi4260319074420825f7f670;INC47445935;;0
202605;AREA 2;JABAR;BANDUNG;CMI;AOi426030604092850600fa90;INC47445156;;0
202605;AREA 4;SULAWESI;MANADO;BAH;AOi42603080706433547c28f0;INC47444389;;0
202605;AREA 1;SUMBAGTENG;DUMAI;BKN;AOs3260312113101032eb31c0;INC47444553;;0
202605;AREA 3;JATENG-DIY;SEMARANG;PAT;AOi4260316081240296380f70;INC47443799;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;PDG;AOi4260309015649394deedc0;INC47443713;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi4260304054228184729340;INC47442714;;0
202605;AREA 3;JATIM;SIDOARJO;TPO;AOi4260310033025507444010;INC47441637;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOi4260318114118026533d70;INC47441332;;0
202605;AREA 3;BALI NUSRA;DENPASAR;GIN;AOi4260301102414109076eb0;INC47441254;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi4260317125753563b01e70;INC47440704;;1
202605;AREA 2;JABAR;BANDUNG;CCD;AOi42603150406463143f40f0;INC47439529;;0
202605;AREA 3;JATIM;SIDOARJO;WRU;AOi4260313113501325323e30;INC47438077;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOb0260310021902030551ad0;INC47437362;;0
202605;AREA 2;JABAR;CIREBON;HAR;AOs3260312012907346c08d10;INC47436408;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMA;AOi4260312045232955aed870;INC47436515;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260305113745135377250;INC47436196;;0
202605;AREA 3;JATIM;SURABAYA;SMP;AOi4260306104928558271400;INC47436307;;0
202605;AREA 3;JATIM;JEMBER;PII;AOi4260316025109694902580;INC47436250;;1
202605;AREA 3;BALI NUSRA;DENPASAR;BNO;AOi42603120448369810245a0;INC47435997;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMA;AOi4260317104320886d266b0;INC47435957;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260308080342262227b40;INC47435239;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOi4260304092627338162e50;INC47433422;;0
202605;AREA 2;JABAR;BANDUNG;LBG;AOi4260318014710693e24f90;INC47432794;;0
202605;AREA 3;JATIM;SURABAYA;MGO;AOi42603120442026860f0680;INC47430209;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi4260305123341498a871c0;INC47429901;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;AOi42603080940139794a5fa0;INC47429668;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi4260314035123450957860;INC47429632;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMY;AOi4260304093327506bb3b40;INC47428199;;0
202605;AREA 3;JATIM;SIDOARJO;WRU;AOi4260313113501325323e30;INC47428161;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi426030311434511093f970;INC47427260;;0
202605;AREA 1;SUMBAGSEL;JAMBI;SRJ;AOi4260312121322029663fe0;INC47426264;;0
202605;AREA 3;JATIM;MADIUN;MJT;AOi4260312092750690b941f0;INC47426260;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;MUD;AOi12603140919138891389c0;INC47425020;;0
202605;AREA 3;JATIM;SURABAYA;KML;AOi4260318125447428b0a4f0;INC47424893;;1
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi42603110414494750632b0;INC47424791;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOk42603101046119000ebc80;INC47424751;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOs3260320044222917bfa110;INC47424729;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOi426031805265707752cab0;INC47423598;;0
202605;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi4260310080249841af3280;INC47422730;;0
202605;AREA 2;JABAR;CIREBON;CKC;AOi42603020933435680b01a0;INC47420359;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4260305055253449e3f110;INC47420311;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOs3260320044222917bfa110;INC47419822;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PYB;AOi4260317034428936571430;INC47419430;;1
202605;AREA 2;JABAR;CIREBON;PRD;AOk42603020156050442c19d0;INC47419129;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi4260302033315767da19c0;INC47418304;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi42603170901593201581b0;INC47417701;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;PDAk426030202274368352b560;INC47416720;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi1260317122814388a4ef00;INC47416709;;0
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi4260311084217684fd5560;INC47415260;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOs3260303112829211c5aff0;INC47414629;;0
202605;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260304122949042cac420;INC47413826;;0
202605;AREA 2;JABAR;BANDUNG;PDL;AOi4260308012831456bb78f0;INC47413805;;0
202605;AREA 2;JABAR;CIREBON;PAB;AOs326031403202536413bb60;INC47412373;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi426022802420803959efd0;INC47412478;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;JPK;AOi426031809212177083d840;INC47412228;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMA;AOs3260225104728329714fb0;INC47411370;;0
202605;AREA 3;JATIM;SIDOARJO;MRT;AOi4260319070718880b53f50;INC47411230;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOs3260318075521634146560;INC47410522;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi4260310025026209a857e0;INC47410333;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi42603161143126931983d0;INC47410079;;0
202605;AREA 3;BALI NUSRA;MATARAM;SWE;AOi42603110833267553e2520;INC47409385;;0
202605;AREA 4;SULAWESI;MANADO;BAH;AOi4260317015329019348c10;INC47408551;;0
202605;AREA 2;JABAR;CIREBON;PRD;AOk42603020156050442c19d0;INC47408516;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KPK;AOs3260303021453098b88280;INC47408399;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;BTA;AOi4260310021725190b8d930;INC47408174;;0
202605;AREA 3;JATIM;MALANG;TUL;AOs326031401373973050ad80;INC47407903;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOk4260310023722252d5a220;INC47407479;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi12602250438199024f40d0;INC47406943;;0
202605;AREA 3;JATIM;SURABAYA;KPS;AOi4260311110822494908100;INC47406019;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOi1260309043242228fd0460;INC47406002;;0
202605;AREA 2;JABAR;BANDUNG;DGO;AOk42603110249336560334a0;INC47405356;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4260307121344989f82fc0;INC47404771;;1
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi426031405070623951c490;INC47404323;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi42603170350254758b1060;INC47403332;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;GOD;AOi4260228064757885f1ebb0;INC47403027;;0
202605;AREA 4;SULAWESI;MAKASSAR;MAT;AOi4260312102115681d6c520;INC47402609;;0
202605;AREA 3;BALI NUSRA;MATARAM;GER;AOi426031409553533955a860;INC47402967;;0
202605;AREA 3;BALI NUSRA;MATARAM;DMP;AOi4260312102248652b75500;INC47402414;;0
202605;AREA 2;JABAR;CIREBON;CBN;AOi1260316042702888cabe30;INC47400431;;0
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi126031104141706675def0;INC47398530;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOs3260317014024252a83d20;INC47396597;;0
202605;AREA 1;SUMBAGTENG;PADANG;SGD;AOi42603150534498693599e0;INC47396822;;0
202605;AREA 3;BALI NUSRA;DENPASAR;BNO;AOi426031509203901442f2e0;INC47395494;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260311120559378efd050;INC47395226;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CSN;AOs3260310070844967c6cf60;INC47394508;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi4260314022041018123950;INC47394161;;0
202605;AREA 4;SULAWESI;PARE-PARE;PKA;AOi426031203125427642dcf0;INC47393738;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi426030501474713924cd90;INC47393260;;0
202605;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi426030911485598608cec0;INC47392253;;1
202605;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;AOs3260318120849587a62840;INC47391267;;0
202605;AREA 1;SUMBAGSEL;JAMBI;KOA;AOk4260303095059372a79930;INC47391204;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603090440078528ed650;INC47390614;;0
202605;AREA 3;JATIM;SIDOARJO;GEM;AOi4260316022157653e0c400;INC47390418;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603141027073259b4f40;INC47389953;;0
202605;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4260311080504217287bf0;INC47389467;;0
202605;AREA 3;BALI NUSRA;DENPASAR;BLI;AOi42603140113493062ba630;INC47388756;;0
202605;AREA 2;JABAR;CIREBON;CLI;AOi426031606452248038db70;INC47388277;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi4260314114552897120560;INC47387804;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi4260311061223565f907b0;INC47387746;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOs3260313015807465a83830;INC47387171;;0
202605;AREA 4;SULAWESI;MAKASSAR;BAL;AOi4260313083203569e2e5c0;INC47386099;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;AJB;AOi42603160752138337e2f60;INC47386032;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMY;AOi4260223044458656ed6690;INC47385504;;0
202605;AREA 3;JATIM;SURABAYA;IJK;AOi4260301120718236911110;INC47385388;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi4260313031202801550ad0;INC47385387;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi42603121232109768d28e0;INC47385321;;1
202605;AREA 4;SULAWESI;MAKASSAR;SUG;AOi426031312374810835e940;INC47384977;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOk4260301080517808003340;INC47384757;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260316051346315a36350;INC47384675;;0
202605;AREA 2;JABAR;BANDUNG;CJR;AOi42603070558216641a96f0;INC47383976;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi426031409072234383c540;INC47383854;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;TUA;AOi42603120624403264415a0;INC47382983;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOi42603020815525940f64a0;INC47382895;;0
202605;AREA 3;BALI NUSRA;FLORES;MMR;AOi426030512040537237a3b0;INC47382726;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4260311012722405a7e250;INC47382249;;0
202605;AREA 3;JATIM;JEMBER;GND;AOi4260314093408462ec63b0;INC47380842;;1
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi42603031113402338e5d30;INC47378990;;0
202605;AREA 4;KALIMANTAN;TARAKAN;LNN;AOi4260314082254883b1ada0;INC47376844;;0
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi426030202212552008cbe0;INC47376382;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi42603011057381757603f0;INC47375855;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOs326030306482434217e000;INC47375751;;0
202605;AREA 4;SULAWESI;BONE;BLK;AOi4260309011426275239d00;INC47373664;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi42603130259061232815f0;INC47372408;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi4260308010053573377340;INC47372341;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi4260311035731180d92560;INC47371985;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi4260312031525447e3a890;INC47371003;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KMI;AOi42603120211017358fd240;INC47370807;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi4260315115800237535000;INC47368621;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260307112358242fba840;INC47367951;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOs32603120147032010ce760;INC47367876;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOi42603170521016553cb630;INC47367800;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;PDW;AOi1260225021252940d96bb0;INC47366538;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi42603010814292584e7b20;INC47365973;;0
202605;AREA 3;JATENG-DIY;MAGELANG;KTA;AOi42603051106491385b01f0;INC47366311;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi42603111129137087eead0;INC47365688;;0
202605;AREA 3;BALI NUSRA;FLORES;BJW;AOi426030911251363808e730;INC47365075;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;AOi42603130241051705e0c40;INC47364280;;0
202605;AREA 3;JATIM;JEMBER;PBL;AOi42603021123107857a23b0;INC47363884;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;PWG;AOi4260305035530038ec7a10;INC47363383;;0
202605;AREA 3;JATIM;SURABAYA;KNN;AOi4260315035059993418e00;INC47363364;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi4260302111111379e586f0;INC47363361;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;STB;AOi1260311061223089b68320;INC47362892;;0
202605;AREA 4;KALIMANTAN;SAMARINDA;BOT;AOi4260315122651781d45ff0;INC47362579;;0
202605;AREA 1;SUMBAGSEL;JAMBI;JMI;AOk42603031036223464799c0;INC47361571;;0
202605;AREA 2;JABAR;BANDUNG;CJR;AOi4260311013709305d3be60;INC47361205;;0
202605;AREA 3;JATIM;SIDOARJO;SPJ;AOs3260302055452605ebed20;INC47360980;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;TGR;AOs3260314103707432c09370;INC47360797;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SWI;AOk4260309022835195a151b0;INC47360478;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi4260304063047083516cb0;INC47360435;;1
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603120431487489323d0;INC47357459;;0
202605;AREA 3;JATIM;SURABAYA;ARB;AOk4260314083533468d06e30;INC47356689;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;PDAk426030202274368352b560;INC47355897;;0
202605;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260311030353007536d10;INC47354504;;0
202605;AREA 2;JABAR;BANDUNG;CJR;AOb0260301025015979ad23f0;INC47354280;;0
202605;AREA 4;SULAWESI;BONE;WTP;AOi4260315022603753738ba0;INC47353607;;0
202605;AREA 1;SUMBAGTENG;BATAM;PNI;AOi4260311120815593af55d0;INC47352707;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SPU;AOi426021907452100019cde0;INC47352632;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;KLP;AOi4260313091819047883670;INC47352510;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;SAK;AOi42603040815411868a5c90;INC47350580;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603050751488924956a0;INC47350555;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi426030303130833224e500;INC47350436;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOk4260313022718564af5e30;INC47349662;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi42603080112385241c1960;INC47347925;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;BGO;AOi4260303121449672efe8e0;INC47347892;;1
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;MDC;AOi4260305114634600b19da0;INC47347696;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260315011917365ac9e50;INC47347372;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMA;AOi4260315061411819b0e030;INC47346477;;0
202605;AREA 2;JABAR;TASIKMALAYA;CKJ;AOi42602250352019032117e0;INC47345543;;0
202605;AREA 2;JABAR;BANDUNG;PDL;AOs3260315042643194a9b360;INC47344039;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOb02602280809447260ab730;INC47343372;;0
202605;AREA 3;JATIM;SIDOARJO;KRN;AOi4260305065656644919140;INC47342357;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi42603091049158983c7610;INC47342107;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;PDAk42603131150584941b4570;INC47342004;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;AOi4260314020919345fb13c0;INC47341575;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOs3260303112829211c5aff0;INC47340172;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4260310102845905292990;INC47338404;;0
202605;AREA 4;SULAWESI;MAKASSAR;PNK;AOi426031002462809223df90;INC47338270;;0
202605;AREA 2;JABAR;BANDUNG;CJA;AOk426030212192222896b5b0;INC47336504;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi4260313020454826079230;INC47336385;;1
202605;AREA 3;JATIM;LAMONGAN;MRR;AOi4260315032505514f510c0;INC47336336;;0
202605;AREA 4;SULAWESI;PARE-PARE;RTP;AOk42603021032145288abbd0;INC47335321;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;GML;AOi4260309014402783252d90;INC47334499;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CSN;AOs3260310070844967c6cf60;INC47332701;;0
202605;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260314100536993a716c0;INC47332845;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;AOi42603010322358117f79f0;INC47331372;;0
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi42603121238481150ffd40;INC47330000;;0
202605;AREA 3;BALI NUSRA;MATARAM;DMP;AOi4260312102248652b75500;INC47329644;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603081239267820955c0;INC47329085;;0
202605;AREA 2;JABAR;BANDUNG;BDK;AOi426030711384085690b030;INC47328951;;0
202605;AREA 3;JATENG-DIY;MAGELANG;PRN;AOk4260307123343682c4cf90;INC47328585;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi426031204164645868b2f0;INC47328502;;0
202605;AREA 2;JABAR;TASIKMALAYA;MNJ;AOs3260307103809768624850;INC47328486;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603040204555610099a0;INC47328346;;0
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi4260312041046022a5bae0;INC47327541;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;SMN;AOi42603110944262843f76d0;INC47326153;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOb02603090305285762a1160;INC47326241;;0
202605;AREA 3;JATIM;SURABAYA;SMP;AOk426031301144511296fa50;INC47325575;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi42603141010441606d8ec0;INC47325000;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOk42603041106590069e5570;INC47325105;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42603040205546486b7340;INC47324687;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260309125023470f31d60;INC47324474;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOs3260311075347409631140;INC47321655;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SIB;AOi4260225024355267566920;INC47319584;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;AMK;AOi4260227033953276239c00;INC47318507;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603120902118544f3170;INC47316670;;0
202605;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260304122949042cac420;INC47314519;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi42603090415377021eb470;INC47311578;;0
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi426031109550661550ae60;INC47310064;;0
202605;AREA 3;JATIM;LAMONGAN;SMJ;AOi4260314120323006506390;INC47309464;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;AOs3260301054147980011860;INC47308890;;0
202605;AREA 2;JABAR;CIREBON;CBN;AOk4260310112635691766720;INC47308037;;0
202605;AREA 3;JATIM;SIDOARJO;KRN;AOi426031112485416826e710;INC47307226;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi42603111138252791fa740;INC47306831;;0
202605;AREA 1;SUMBAGTENG;PADANG;SWL;AOi426030412382307345bb30;INC47304599;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;GEU;AOi42603010146006535bb990;INC47304549;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi426030601551275141af00;INC47304485;;0
202605;AREA 3;JATENG-DIY;SEMARANG;SSL;AOi426031101080629094ae30;INC47302960;;0
202605;AREA 3;JATIM;SURABAYA;MGO;AOi426031410052157810a2c0;INC47302548;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;SPE;AOi426030907524291416c590;INC47302235;;0
202605;AREA 2;JABAR;BANDUNG;SKM;AOi42603091201555854ae540;INC47301739;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;GDS;AOi12603040504054748340a0;INC47300005;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOi4260302013630582dd8400;INC47297989;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260309125023470f31d60;INC47298277;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;JBS;AOi4260309050127141f8d020;INC47297850;;1
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;AOi4260301090221481e87da0;INC47297403;;0
202605;AREA 3;JATIM;LAMONGAN;TNZ;AOk42603100946359872db920;INC47297139;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;AOi42603020206306025b1cf0;INC47296612;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;BNA;PDAk4260216020406405732e30;INC47293370;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4260303043653846baf990;INC47289594;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KWN;AOi1260311033242440a73880;INC47289375;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260304024454687f630d0;INC47288766;;0
202605;AREA 3;JATIM;SURABAYA;ARB;AOi4260312121353306623c80;INC47288260;;1
202605;AREA 3;JATIM;LAMONGAN;SDY;AOi1260307105842469b34ea0;INC47288105;;0
202605;AREA 3;JATIM;JEMBER;PBL;AOi4260313084701310d99150;INC47286955;;0
202605;AREA 4;SULAWESI;KENDARI;MDG;AOs32603121201281318c62e0;INC47287170;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;PWG;AOi42602180556349887b6f10;INC47286548;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOi4260309125822054a147b0;INC47285938;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SWI;AOi426030502594740045bff0;INC47285899;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;PMU;AOi1260301043509836602c60;INC47284962;;0
202605;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260303042236079313e60;INC47284676;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi426030401321618728c0c0;INC47282970;;0
202605;AREA 3;JATIM;SURABAYA;KNN;AOi4260304112857662aa0700;INC47282233;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi4260311071052062298070;INC47281929;;1
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260307120439527901810;INC47281679;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;LIN;AOi42602271015543154e9e40;INC47280998;;0
202605;AREA 3;JATIM;SIDOARJO;BNL;AOi12603020106387736f4020;INC47279741;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi426031012293429811bd30;INC47278218;;0
202605;AREA 3;JATIM;SURABAYA;KPS;AOi42603021250168003f7d90;INC47277638;;0
202605;AREA 4;SULAWESI;MANADO;KTG;AOi42603110130110790529f0;INC47277004;;1
202605;AREA 2;JABAR;BANDUNG;CBE;AOi4260305110240040985dc0;INC47276091;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;MGR;AOi4260307115158248322d10;INC47276081;;1
202605;AREA 3;JATIM;SIDOARJO;TPO;AOi4260310025537476cb3f40;INC47275133;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOi42603061025568981f4090;INC47273496;;0
